domain,epochs,iter,样本数,F1,EM
bridgeours_5,10,1,2048,0.8650,0.7640
bridgeours_5,10,1,512,0.8116,0.6659
bridgeours_5,10,1,1024,0.8501,0.7220
bridgeours_5,10,1,16,0.5731,0.4369
bridgeours_5,10,1,128,0.7363,0.6005
bridgeours_5,10,1,256,0.7699,0.6192
bridgeours_5,10,1,64,0.6787,0.5117
bridgeours_5,10,1,2844,0.9134,0.8435
bridgeours_5,10,1,32,0.6289,0.4860
bridgeours_5,10,1,2048,0.8711,0.7664
bridgeours_5,10,1,512,0.8088,0.6846
bridgeours_5,10,1,1024,0.8314,0.7266
bridgeours_5,10,1,16,0.5739,0.4486
bridgeours_5,10,1,128,0.7509,0.6028
bridgeours_5,10,1,256,0.7818,0.6495
bridgeours_5,10,1,2844,0.9251,0.8575
bridgeours_5,10,1,64,0.6665,0.5117
bridgeours_5,10,1,32,0.6556,0.4766
bridgeours_5,10,2,2048,0.8729,0.7804
bridgeours_5,10,2,512,0.8137,0.6729
bridgeours_5,10,2,1024,0.8434,0.7079
bridgeours_5,10,2,16,0.6271,0.4696
bridgeours_5,10,2,128,0.7502,0.5981
bridgeours_5,10,2,2844,0.9098,0.8388
bridgeours_5,10,2,256,0.7786,0.6472
bridgeours_5,10,2,64,0.6782,0.5327
bridgeours_5,10,2,32,0.5644,0.4252
bridgeours_5,10,2,2048,0.8765,0.7710
bridgeours_5,10,2,512,0.8361,0.6893
bridgeours_5,10,2,1024,0.8876,0.7780
bridgeours_5,10,2,16,0.5670,0.4159
bridgeours_5,10,2,128,0.7271,0.5701
bridgeours_5,10,2,256,0.7844,0.6402
bridgeours_5,10,2,64,0.6983,0.5491
bridgeours_5,10,2,2844,0.9131,0.8481
bridgeours_5,10,2,32,0.6627,0.4907
bridgeours_5,10,2,2048,0.8848,0.7874
bridgeours_5,10,2,512,0.8257,0.6822
bridgeours_5,10,2,1024,0.8432,0.7103
bridgeours_5,10,2,2844,0.9181,0.8528
bridgeours_5,10,2,16,0.5808,0.4276
bridgeours_5,10,2,128,0.7490,0.5888
bridgeours_5,10,2,256,0.8057,0.6752
bridgeours_5,10,2,64,0.7005,0.5350
bridgeours_5,10,2,32,0.6436,0.4743
bridgeours_5,10,2,2048,0.8677,0.7734
bridgeours_5,10,2,2844,0.9227,0.8551
bridgeours_5,10,2,512,0.8058,0.6612
bridgeours_5,10,2,1024,0.8477,0.7407
bridgeours_5,10,2,16,0.5560,0.4182
bridgeours_5,10,2,128,0.7365,0.5935
bridgeours_5,10,2,256,0.7623,0.6121
bridgeours_5,10,2,64,0.6511,0.5070
bridgeours_5,10,2,32,0.6202,0.4930
bridgeours_5,10,2,2048,0.8629,0.7523
bridgeours_5,10,2,2844,0.9191,0.8505
bridgeours_5,10,2,512,0.8225,0.6846
bridgeours_5,10,2,1024,0.8681,0.7664
bridgeours_5,10,2,16,0.5490,0.4065
bridgeours_5,10,2,128,0.7437,0.5981
bridgeours_5,10,2,256,0.7612,0.6168
bridgeours_5,10,2,64,0.6729,0.5023
bridgeours_5,10,2,32,0.6866,0.5397
bridgeours_5,10,2,2844,0.9248,0.8621
bridgeours_5,10,2,2048,0.8749,0.7757
bridgeours_5,10,2,512,0.8250,0.6776
bridgeours_5,10,2,1024,0.8519,0.7220
bridgeours_5,10,2,16,0.5163,0.3528
bridgeours_5,10,2,128,0.7579,0.5981
bridgeours_5,10,2,256,0.8069,0.6729
bridgeours_5,10,2,64,0.6682,0.5210
bridgeours_5,10,2,32,0.5929,0.4346
bridgeours_5,10,2,2048,0.8891,0.7944
bridgeours_5,10,2,2844,0.9176,0.8505
bridgeours_5,10,2,512,0.7948,0.6449
bridgeours_5,10,2,1024,0.8171,0.6939
bridgeours_5,10,2,16,0.5167,0.3645
bridgeours_5,10,2,128,0.7570,0.6028
bridgeours_5,10,2,256,0.7694,0.6285
bridgeours_5,10,2,64,0.6746,0.5327
bridgeours_5,10,2,32,0.6197,0.4509
bridgeours_5,10,2,2048,0.8822,0.7780
bridgeours_5,10,2,512,0.8020,0.6449
bridgeours_5,10,2,1024,0.8440,0.7313
bridgeours_5,10,2,16,0.5769,0.4089
bridgeours_5,10,2,128,0.7824,0.6285
bridgeours_5,10,2,256,0.7905,0.6472
bridgeours_5,10,2,64,0.7087,0.5561
bridgeours_5,10,2,2844,0.9160,0.8481
bridgeours_5,10,2,32,0.6703,0.4860
bridgeours_5,10,2,2048,0.8765,0.7757
bridgeours_5,10,2,512,0.8121,0.6565
bridgeours_5,10,2,1024,0.8515,0.7266
bridgeours_5,10,2,16,0.5942,0.4416
bridgeours_5,10,2,128,0.7477,0.6028
bridgeours_5,10,2,256,0.7527,0.5981
bridgeours_5,10,2,64,0.6986,0.5210
bridgeours_5,10,2,2844,0.9131,0.8458
bridgeours_5,10,2,32,0.6214,0.4720
bridgeours_5,10,2,2048,0.8681,0.7617
bridgeours_5,10,2,512,0.8124,0.6729
bridgeours_5,10,2,1024,0.8325,0.7150
bridgeours_5,10,2,16,0.5569,0.4159
bridgeours_5,10,2,128,0.7528,0.5935
bridgeours_5,10,2,256,0.7809,0.6472
bridgeours_5,10,2,2844,0.9300,0.8598
bridgeours_5,10,2,64,0.6656,0.4907
bridgeours_5,10,2,32,0.6724,0.4720
bridgeours_6,10,1,2048,0.8823,0.7944
bridgeours_6,10,1,512,0.8334,0.7033
bridgeours_6,10,1,1024,0.8372,0.7079
bridgeours_6,10,1,16,0.6052,0.4650
bridgeours_6,10,1,128,0.7566,0.6145
bridgeours_6,10,1,2844,0.9136,0.8481
bridgeours_6,10,1,256,0.7885,0.6612
bridgeours_6,10,1,64,0.6843,0.5607
bridgeours_6,10,1,32,0.5508,0.4182
bridgeours_6,10,1,2048,0.8777,0.7804
bridgeours_6,10,1,512,0.8149,0.6636
bridgeours_6,10,1,1024,0.8806,0.7710
bridgeours_6,10,1,16,0.5756,0.4439
bridgeours_6,10,1,128,0.7057,0.5678
bridgeours_6,10,1,256,0.7973,0.6729
bridgeours_6,10,1,64,0.7036,0.5491
bridgeours_6,10,1,2844,0.9146,0.8458
bridgeours_6,10,1,32,0.6374,0.4930
bridgeours_6,10,1,2048,0.8825,0.7944
bridgeours_6,10,1,512,0.8082,0.6729
bridgeours_6,10,1,1024,0.8349,0.7103
bridgeours_6,10,1,2844,0.9104,0.8364
bridgeours_6,10,1,16,0.5825,0.4509
bridgeours_6,10,1,128,0.7230,0.5748
bridgeours_6,10,1,256,0.7932,0.6589
bridgeours_6,10,1,64,0.6632,0.5164
bridgeours_6,10,1,32,0.6044,0.4650
bridgeours_6,10,1,2048,0.8760,0.7827
bridgeours_6,10,1,2844,0.9243,0.8505
bridgeours_6,10,1,512,0.7986,0.6589
bridgeours_6,10,1,1024,0.8394,0.7243
bridgeours_6,10,1,16,0.5422,0.4136
bridgeours_6,10,1,128,0.7246,0.5958
bridgeours_6,10,1,256,0.7520,0.6192
bridgeours_6,10,1,64,0.6362,0.5000
bridgeours_6,10,1,32,0.5836,0.4579
bridgeours_6,10,1,2048,0.8676,0.7570
bridgeours_6,10,1,2844,0.9205,0.8551
bridgeours_6,10,1,512,0.8229,0.6963
bridgeours_6,10,1,1024,0.8652,0.7640
bridgeours_6,10,1,16,0.5195,0.3785
bridgeours_6,10,1,128,0.7392,0.5911
bridgeours_6,10,1,256,0.7440,0.6005
bridgeours_6,10,1,64,0.6750,0.5210
bridgeours_6,10,1,32,0.6395,0.5047
bridgeours_6,10,1,2844,0.9264,0.8645
bridgeours_6,10,1,2048,0.8865,0.7921
bridgeours_6,10,1,512,0.8170,0.6752
bridgeours_6,10,1,1024,0.8507,0.7290
bridgeours_6,10,1,16,0.4992,0.3692
bridgeours_6,10,1,128,0.7260,0.5935
bridgeours_6,10,1,256,0.7873,0.6706
bridgeours_6,10,1,64,0.6583,0.5257
bridgeours_6,10,1,32,0.6134,0.4720
bridgeours_6,10,1,2048,0.8827,0.7967
bridgeours_6,10,1,2844,0.9126,0.8435
bridgeours_6,10,1,512,0.7972,0.6612
bridgeours_6,10,1,1024,0.8299,0.7056
bridgeours_6,10,1,16,0.5192,0.3902
bridgeours_6,10,1,128,0.7342,0.5958
bridgeours_6,10,1,256,0.7447,0.6051
bridgeours_6,10,1,64,0.6713,0.5444
bridgeours_6,10,1,32,0.6143,0.4673
bridgeours_6,10,1,2048,0.8862,0.7780
bridgeours_6,10,1,512,0.8232,0.6963
bridgeours_6,10,1,1024,0.8467,0.7407
bridgeours_6,10,1,16,0.5956,0.4579
bridgeours_6,10,1,128,0.7567,0.6215
bridgeours_6,10,1,256,0.7856,0.6542
bridgeours_6,10,1,64,0.6933,0.5888
bridgeours_6,10,1,2844,0.9116,0.8411
bridgeours_6,10,1,32,0.6741,0.5397
bridgeours_6,10,1,2048,0.8655,0.7687
bridgeours_6,10,1,512,0.8076,0.6706
bridgeours_6,10,1,1024,0.8615,0.7336
bridgeours_6,10,1,16,0.5816,0.4509
bridgeours_6,10,1,128,0.7223,0.5888
bridgeours_6,10,1,256,0.7678,0.6215
bridgeours_6,10,1,64,0.6776,0.5140
bridgeours_6,10,1,2844,0.9113,0.8411
bridgeours_6,10,1,32,0.6122,0.4743
bridgeours_6,10,1,2048,0.8727,0.7664
bridgeours_6,10,1,512,0.8099,0.6776
bridgeours_6,10,1,1024,0.8326,0.7290
bridgeours_6,10,1,16,0.5937,0.4696
bridgeours_6,10,1,128,0.7554,0.6098
bridgeours_6,10,1,256,0.7861,0.6682
bridgeours_6,10,1,2844,0.9287,0.8645
bridgeours_6,10,1,64,0.6563,0.5070
bridgeours_6,10,1,32,0.6508,0.4790
bridgeours_6,10,2,2048,0.8722,0.7827
bridgeours_6,10,2,512,0.8230,0.6916
bridgeours_6,10,2,1024,0.8392,0.7150
bridgeours_6,10,2,16,0.6103,0.4696
bridgeours_6,10,2,128,0.7350,0.5864
bridgeours_6,10,2,2844,0.9097,0.8388
bridgeours_6,10,2,256,0.7787,0.6589
bridgeours_6,10,2,64,0.6813,0.5421
bridgeours_6,10,2,32,0.5424,0.4112
bridgeours_6,10,2,2048,0.8948,0.7967
bridgeours_6,10,2,512,0.8265,0.6869
bridgeours_6,10,2,1024,0.8710,0.7547
bridgeours_6,10,2,16,0.5834,0.4463
bridgeours_6,10,2,128,0.7128,0.5631
bridgeours_6,10,2,256,0.7786,0.6472
bridgeours_6,10,2,64,0.7115,0.5537
bridgeours_6,10,2,2844,0.9155,0.8505
bridgeours_6,10,2,32,0.6295,0.4673
bridgeours_6,10,2,2048,0.8834,0.7991
bridgeours_6,10,2,512,0.8128,0.6869
bridgeours_6,10,2,1024,0.8487,0.7220
bridgeours_6,10,2,2844,0.9116,0.8411
bridgeours_6,10,2,16,0.5924,0.4650
bridgeours_6,10,2,128,0.7180,0.5678
bridgeours_6,10,2,256,0.7951,0.6706
bridgeours_6,10,2,64,0.6912,0.5327
bridgeours_6,10,2,32,0.6059,0.4696
bridgeours_6,10,2,2048,0.8736,0.7850
bridgeours_6,10,2,2844,0.9296,0.8668
bridgeours_6,10,2,512,0.8082,0.6846
bridgeours_6,10,2,1024,0.8416,0.7290
bridgeours_6,10,2,16,0.5566,0.4089
bridgeours_6,10,2,128,0.7138,0.5958
bridgeours_6,10,2,256,0.7562,0.6168
bridgeours_6,10,2,64,0.6492,0.5047
bridgeours_6,10,2,32,0.5940,0.4603
bridgeours_6,10,2,2048,0.8734,0.7664
bridgeours_6,10,2,2844,0.9327,0.8715
bridgeours_6,10,2,512,0.8340,0.7056
bridgeours_6,10,2,1024,0.8722,0.7640
bridgeours_6,10,2,16,0.5364,0.3832
bridgeours_6,10,2,128,0.7488,0.6098
bridgeours_6,10,2,256,0.7561,0.6028
bridgeours_6,10,2,64,0.6764,0.5164
bridgeours_6,10,2,32,0.6520,0.5187
bridgeours_6,10,2,2844,0.9241,0.8598
bridgeours_6,10,2,2048,0.8928,0.7967
bridgeours_6,10,2,512,0.8154,0.6752
bridgeours_6,10,2,1024,0.8512,0.7313
bridgeours_6,10,2,16,0.5077,0.3621
bridgeours_6,10,2,128,0.7378,0.5888
bridgeours_6,10,2,256,0.7957,0.6729
bridgeours_6,10,2,64,0.6752,0.5374
bridgeours_6,10,2,32,0.5706,0.4393
bridgeours_6,10,2,2048,0.8861,0.7967
bridgeours_6,10,2,2844,0.9147,0.8458
bridgeours_6,10,2,512,0.8040,0.6659
bridgeours_6,10,2,1024,0.8250,0.6986
bridgeours_6,10,2,16,0.4942,0.3645
bridgeours_6,10,2,128,0.7443,0.6005
bridgeours_6,10,2,256,0.7462,0.6121
bridgeours_6,10,2,64,0.6560,0.5234
bridgeours_6,10,2,32,0.5904,0.4322
bridgeours_6,10,2,2048,0.8783,0.7710
bridgeours_6,10,2,512,0.8302,0.7009
bridgeours_6,10,2,1024,0.8442,0.7336
bridgeours_6,10,2,16,0.5772,0.4346
bridgeours_6,10,2,128,0.7585,0.6238
bridgeours_6,10,2,256,0.7802,0.6495
bridgeours_6,10,2,64,0.6972,0.5654
bridgeours_6,10,2,2844,0.9146,0.8505
bridgeours_6,10,2,32,0.6736,0.5210
bridgeours_6,10,2,2048,0.8697,0.7687
bridgeours_6,10,2,512,0.8054,0.6612
bridgeours_6,10,2,1024,0.8513,0.7266
bridgeours_6,10,2,16,0.5781,0.4439
bridgeours_6,10,2,128,0.7235,0.5935
bridgeours_6,10,2,256,0.7716,0.6238
bridgeours_6,10,2,64,0.6877,0.5304
bridgeours_6,10,2,2844,0.9145,0.8458
bridgeours_6,10,2,32,0.6198,0.4883
bridgeours_6,10,2,2048,0.8729,0.7710
bridgeours_6,10,2,512,0.8146,0.6893
bridgeours_6,10,2,1024,0.8393,0.7383
bridgeours_6,10,2,16,0.5607,0.4206
bridgeours_6,10,2,128,0.7571,0.6028
bridgeours_6,10,2,256,0.7888,0.6495
bridgeours_6,10,2,2844,0.9194,0.8528
bridgeours_6,10,2,64,0.6709,0.5117
bridgeours_6,10,2,32,0.6660,0.4907
bridgeours_4_bart,10,1,2048,0.8711,0.7570
bridgeours_4_bart,10,1,1024,0.8465,0.7220
bridgeours_4_bart,10,1,128,0.7515,0.5958
bridgeours_4_bart,10,1,2844,0.9223,0.8528
bridgeours_4_bart,10,1,64,0.7130,0.5771
bridgeours_4_bart,10,1,32,0.5513,0.4136
bridgeours_4_bart,10,1,512,0.8414,0.7056
bridgeours_4_bart,10,1,16,0.6243,0.4650
bridgeours_4_bart,10,1,256,0.7949,0.6589
bridgeours_4_bart,10,1,2048,0.8780,0.7710
bridgeours_4_bart,10,1,1024,0.8720,0.7640
bridgeours_4_bart,10,1,128,0.7356,0.5678
bridgeours_4_bart,10,1,64,0.7248,0.5654
bridgeours_4_bart,10,1,2844,0.9223,0.8481
bridgeours_4_bart,10,1,32,0.6564,0.4977
bridgeours_4_bart,10,1,512,0.8353,0.7033
bridgeours_4_bart,10,1,16,0.5755,0.4252
bridgeours_4_bart,10,1,256,0.8091,0.6636
bridgeours_4_bart,10,1,2048,0.8798,0.7804
bridgeours_4_bart,10,1,1024,0.8402,0.7103
bridgeours_4_bart,10,1,128,0.7687,0.6215
bridgeours_4_bart,10,1,2844,0.9149,0.8435
bridgeours_4_bart,10,1,64,0.7192,0.5864
bridgeours_4_bart,10,1,32,0.6237,0.4883
bridgeours_4_bart,10,1,512,0.8212,0.6799
bridgeours_4_bart,10,1,16,0.5747,0.4252
bridgeours_4_bart,10,1,256,0.8123,0.6799
bridgeours_4_bart,10,1,2048,0.8808,0.7757
bridgeours_4_bart,10,1,1024,0.8485,0.7407
bridgeours_4_bart,10,1,128,0.7515,0.6098
bridgeours_4_bart,10,1,64,0.6625,0.5234
bridgeours_4_bart,10,1,32,0.6384,0.5023
bridgeours_4_bart,10,1,2844,0.9203,0.8481
bridgeours_4_bart,10,1,512,0.8234,0.6822
bridgeours_4_bart,10,1,16,0.5864,0.4463
bridgeours_4_bart,10,1,256,0.7737,0.6379
bridgeours_4_bart,10,1,2844,0.9235,0.8575
bridgeours_4_bart,10,1,2048,0.8794,0.7593
bridgeours_4_bart,10,1,1024,0.8504,0.7336
bridgeours_4_bart,10,1,128,0.7603,0.6005
bridgeours_4_bart,10,1,64,0.6937,0.5397
bridgeours_4_bart,10,1,32,0.6549,0.5000
bridgeours_4_bart,10,1,512,0.8341,0.7126
bridgeours_4_bart,10,1,16,0.5379,0.3995
bridgeours_4_bart,10,1,256,0.7914,0.6449
bridgeours_4_bart,10,1,2048,0.8853,0.7827
bridgeours_4_bart,10,1,1024,0.8500,0.7220
bridgeours_4_bart,10,1,128,0.7619,0.6262
bridgeours_4_bart,10,1,64,0.7237,0.5818
bridgeours_4_bart,10,1,2844,0.9278,0.8645
bridgeours_4_bart,10,1,32,0.6868,0.5374
bridgeours_4_bart,10,1,512,0.8264,0.6752
bridgeours_4_bart,10,1,16,0.5455,0.3972
bridgeours_4_bart,10,1,256,0.7870,0.6495
bridgeours_4_bart,10,1,2048,0.8943,0.8107
bridgeours_4_bart,10,1,1024,0.8349,0.7056
bridgeours_4_bart,10,1,128,0.7528,0.5958
bridgeours_4_bart,10,1,64,0.6817,0.5561
bridgeours_4_bart,10,1,2844,0.9178,0.8505
bridgeours_4_bart,10,1,32,0.6205,0.4720
bridgeours_4_bart,10,1,512,0.8043,0.6542
bridgeours_4_bart,10,1,16,0.5318,0.4112
bridgeours_4_bart,10,1,256,0.8018,0.6682
bridgeours_4_bart,10,1,2048,0.8850,0.7757
bridgeours_4_bart,10,1,1024,0.8598,0.7313
bridgeours_4_bart,10,1,128,0.7479,0.6262
bridgeours_4_bart,10,1,64,0.6860,0.5631
bridgeours_4_bart,10,1,32,0.6716,0.5514
bridgeours_4_bart,10,1,512,0.8302,0.7033
bridgeours_4_bart,10,1,16,0.5391,0.4019
bridgeours_4_bart,10,1,2844,0.9197,0.8505
bridgeours_4_bart,10,1,256,0.7834,0.6542
bridgeours_4_bart,10,1,2048,0.8811,0.7734
bridgeours_4_bart,10,1,1024,0.8546,0.7290
bridgeours_4_bart,10,1,128,0.7284,0.6051
bridgeours_4_bart,10,1,64,0.7179,0.5771
bridgeours_4_bart,10,1,2844,0.9237,0.8598
bridgeours_4_bart,10,1,32,0.6193,0.4673
bridgeours_4_bart,10,1,512,0.8306,0.6846
bridgeours_4_bart,10,1,16,0.5308,0.4159
bridgeours_4_bart,10,1,256,0.7740,0.6051
bridgeours_4_bart,10,1,2048,0.8807,0.7804
bridgeours_4_bart,10,1,1024,0.8485,0.7407
bridgeours_4_bart,10,1,128,0.7625,0.6308
bridgeours_4_bart,10,1,64,0.6925,0.5514
bridgeours_4_bart,10,1,32,0.6614,0.4813
bridgeours_4_bart,10,1,512,0.8171,0.6776
bridgeours_4_bart,10,1,16,0.5610,0.4369
bridgeours_4_bart,10,1,256,0.7981,0.6706
bridgeours_4_bart,10,1,2844,0.9312,0.8621
bridgeours_4_bart,10,2,2048,0.8674,0.7640
bridgeours_4_bart,10,2,1024,0.8430,0.7173
bridgeours_4_bart,10,2,128,0.7597,0.6121
bridgeours_4_bart,10,2,2844,0.9286,0.8621
bridgeours_4_bart,10,2,64,0.7299,0.5864
bridgeours_4_bart,10,2,32,0.5537,0.4136
bridgeours_4_bart,10,2,512,0.8379,0.7033
bridgeours_4_bart,10,2,16,0.6588,0.5000
bridgeours_4_bart,10,2,256,0.7960,0.6542
bridgeours_4_bart,10,2,2048,0.8806,0.7710
bridgeours_4_bart,10,2,1024,0.8786,0.7664
bridgeours_4_bart,10,2,128,0.7378,0.5678
bridgeours_4_bart,10,2,64,0.7344,0.5748
bridgeours_4_bart,10,2,2844,0.9214,0.8505
bridgeours_4_bart,10,2,32,0.6736,0.5047
bridgeours_4_bart,10,2,512,0.8374,0.7056
bridgeours_4_bart,10,2,16,0.6037,0.4533
bridgeours_4_bart,10,2,256,0.8170,0.6729
bridgeours_4_bart,10,2,2048,0.8817,0.7850
bridgeours_4_bart,10,2,1024,0.8429,0.7173
bridgeours_4_bart,10,2,128,0.7709,0.6168
bridgeours_4_bart,10,2,2844,0.9232,0.8551
bridgeours_4_bart,10,2,64,0.7234,0.5771
bridgeours_4_bart,10,2,32,0.6068,0.4650
bridgeours_4_bart,10,2,512,0.8283,0.6939
bridgeours_4_bart,10,2,16,0.5947,0.4439
bridgeours_4_bart,10,2,256,0.8298,0.6986
bridgeours_4_bart,10,2,2048,0.8800,0.7734
bridgeours_4_bart,10,2,1024,0.8502,0.7383
bridgeours_4_bart,10,2,128,0.7564,0.6262
bridgeours_4_bart,10,2,64,0.6791,0.5374
bridgeours_4_bart,10,2,32,0.6494,0.5117
bridgeours_4_bart,10,2,2844,0.9251,0.8575
bridgeours_4_bart,10,2,512,0.8381,0.7079
bridgeours_4_bart,10,2,16,0.5854,0.4463
bridgeours_4_bart,10,2,256,0.7896,0.6659
bridgeours_4_bart,10,2,2844,0.9252,0.8551
bridgeours_4_bart,10,2,2048,0.8796,0.7593
bridgeours_4_bart,10,2,1024,0.8492,0.7290
bridgeours_4_bart,10,2,128,0.7686,0.6098
bridgeours_4_bart,10,2,64,0.7180,0.5654
bridgeours_4_bart,10,2,32,0.6598,0.5047
bridgeours_4_bart,10,2,512,0.8387,0.7150
bridgeours_4_bart,10,2,16,0.5478,0.3949
bridgeours_4_bart,10,2,256,0.8047,0.6636
bridgeours_4_bart,10,2,2048,0.9024,0.8037
bridgeours_4_bart,10,2,1024,0.8536,0.7243
bridgeours_4_bart,10,2,128,0.7662,0.6285
bridgeours_4_bart,10,2,64,0.7155,0.5771
bridgeours_4_bart,10,2,2844,0.9267,0.8645
bridgeours_4_bart,10,2,32,0.6770,0.5374
bridgeours_4_bart,10,2,512,0.8262,0.6869
bridgeours_4_bart,10,2,16,0.5432,0.3832
bridgeours_4_bart,10,2,256,0.8147,0.6799
bridgeours_4_bart,10,2,2048,0.8920,0.8084
bridgeours_4_bart,10,2,1024,0.8487,0.7266
bridgeours_4_bart,10,2,128,0.7578,0.6028
bridgeours_4_bart,10,2,64,0.7101,0.5701
bridgeours_4_bart,10,2,2844,0.9248,0.8621
bridgeours_4_bart,10,2,32,0.6410,0.4696
bridgeours_4_bart,10,2,512,0.8049,0.6519
bridgeours_4_bart,10,2,16,0.5223,0.3879
bridgeours_4_bart,10,2,256,0.7947,0.6682
bridgeours_4_bart,10,2,2048,0.8990,0.7967
bridgeours_4_bart,10,2,1024,0.8607,0.7360
bridgeours_4_bart,10,2,128,0.7431,0.6215
bridgeours_4_bart,10,2,64,0.7137,0.5888
bridgeours_4_bart,10,2,32,0.6722,0.5140
bridgeours_4_bart,10,2,512,0.8270,0.7009
bridgeours_4_bart,10,2,16,0.5441,0.4136
bridgeours_4_bart,10,2,2844,0.9250,0.8575
bridgeours_4_bart,10,2,256,0.7922,0.6612
bridgeours_4_bart,10,2,2048,0.8845,0.7804
bridgeours_4_bart,10,2,1024,0.8611,0.7313
bridgeours_4_bart,10,2,128,0.7333,0.5958
bridgeours_4_bart,10,2,64,0.6962,0.5444
bridgeours_4_bart,10,2,2844,0.9249,0.8621
bridgeours_4_bart,10,2,32,0.6120,0.4673
bridgeours_4_bart,10,2,512,0.8427,0.6963
bridgeours_4_bart,10,2,16,0.5473,0.4252
bridgeours_4_bart,10,2,256,0.7708,0.6121
bridgeours_4_bart,10,2,2048,0.8800,0.7780
bridgeours_4_bart,10,2,1024,0.8419,0.7266
bridgeours_4_bart,10,2,128,0.7768,0.6355
bridgeours_4_bart,10,2,64,0.6969,0.5444
bridgeours_4_bart,10,2,32,0.6539,0.4673
bridgeours_4_bart,10,2,512,0.8169,0.6752
bridgeours_4_bart,10,2,16,0.6236,0.5000
bridgeours_4_bart,10,2,256,0.7996,0.6659
bridgeours_4_bart,10,2,2844,0.9256,0.8551
bridgeours_5_bart,10,1,2048,0.8672,0.7547
bridgeours_5_bart,10,1,1024,0.8472,0.7126
bridgeours_5_bart,10,1,128,0.7447,0.6028
bridgeours_5_bart,10,1,2844,0.9322,0.8668
bridgeours_5_bart,10,1,64,0.7322,0.5981
bridgeours_5_bart,10,1,32,0.5679,0.4299
bridgeours_5_bart,10,1,512,0.8414,0.6963
bridgeours_5_bart,10,1,16,0.6286,0.4720
bridgeours_5_bart,10,1,256,0.7947,0.6612
bridgeours_5_bart,10,1,2048,0.8875,0.7827
bridgeours_5_bart,10,1,1024,0.8854,0.7804
bridgeours_5_bart,10,1,128,0.7334,0.5654
bridgeours_5_bart,10,1,64,0.7222,0.5678
bridgeours_5_bart,10,1,2844,0.9294,0.8598
bridgeours_5_bart,10,1,32,0.6945,0.5397
bridgeours_5_bart,10,1,512,0.8264,0.6939
bridgeours_5_bart,10,1,16,0.6383,0.5023
bridgeours_5_bart,10,1,256,0.8081,0.6682
bridgeours_5_bart,10,1,2048,0.8806,0.7827
bridgeours_5_bart,10,1,1024,0.8512,0.7243
bridgeours_5_bart,10,1,128,0.7682,0.6121
bridgeours_5_bart,10,1,2844,0.9181,0.8435
bridgeours_5_bart,10,1,64,0.7387,0.5981
bridgeours_5_bart,10,1,32,0.6500,0.5093
bridgeours_5_bart,10,1,512,0.8335,0.6939
bridgeours_5_bart,10,1,16,0.5970,0.4346
bridgeours_5_bart,10,1,256,0.8133,0.6729
bridgeours_5_bart,10,1,2048,0.8800,0.7757
bridgeours_5_bart,10,1,1024,0.8441,0.7383
bridgeours_5_bart,10,1,128,0.7563,0.6192
bridgeours_5_bart,10,1,64,0.6888,0.5537
bridgeours_5_bart,10,1,32,0.6710,0.5327
bridgeours_5_bart,10,1,2844,0.9227,0.8551
bridgeours_5_bart,10,1,512,0.8335,0.6986
bridgeours_5_bart,10,1,16,0.5585,0.4042
bridgeours_5_bart,10,1,256,0.7925,0.6542
bridgeours_5_bart,10,1,2844,0.9206,0.8481
bridgeours_5_bart,10,1,2048,0.8852,0.7640
bridgeours_5_bart,10,1,1024,0.8597,0.7430
bridgeours_5_bart,10,1,128,0.7739,0.6098
bridgeours_5_bart,10,1,64,0.7124,0.5444
bridgeours_5_bart,10,1,32,0.6353,0.5047
bridgeours_5_bart,10,1,512,0.8359,0.7196
bridgeours_5_bart,10,1,16,0.5588,0.4112
bridgeours_5_bart,10,1,256,0.8167,0.6869
bridgeours_5_bart,10,1,2048,0.8896,0.7921
bridgeours_5_bart,10,1,1024,0.8492,0.7150
bridgeours_5_bart,10,1,128,0.7697,0.6402
bridgeours_5_bart,10,1,64,0.7164,0.5911
bridgeours_5_bart,10,1,2844,0.9362,0.8762
bridgeours_5_bart,10,1,32,0.6867,0.5421
bridgeours_5_bart,10,1,512,0.8269,0.6893
bridgeours_5_bart,10,1,16,0.5330,0.3645
bridgeours_5_bart,10,1,256,0.8093,0.6869
bridgeours_5_bart,10,1,2048,0.9045,0.8248
bridgeours_5_bart,10,1,1024,0.8415,0.7079
bridgeours_5_bart,10,1,128,0.7687,0.6215
bridgeours_5_bart,10,1,64,0.6958,0.5561
bridgeours_5_bart,10,1,2844,0.9204,0.8481
bridgeours_5_bart,10,1,32,0.6259,0.4626
bridgeours_5_bart,10,1,512,0.8169,0.6706
bridgeours_5_bart,10,1,16,0.5543,0.4206
bridgeours_5_bart,10,1,256,0.8010,0.6612
bridgeours_5_bart,10,1,2048,0.8943,0.7921
bridgeours_5_bart,10,1,1024,0.8653,0.7477
bridgeours_5_bart,10,1,128,0.7752,0.6495
bridgeours_5_bart,10,1,64,0.7074,0.5771
bridgeours_5_bart,10,1,32,0.6989,0.5537
bridgeours_5_bart,10,1,512,0.8496,0.7243
bridgeours_5_bart,10,1,16,0.5660,0.4276
bridgeours_5_bart,10,1,2844,0.9190,0.8505
bridgeours_5_bart,10,1,256,0.7818,0.6495
bridgeours_5_bart,10,1,2048,0.8803,0.7687
bridgeours_5_bart,10,1,1024,0.8509,0.7360
bridgeours_5_bart,10,1,128,0.7451,0.6075
